ema_fast,ema_slow,buy_signal,sell_signal,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
3,93,1063,1064,1063,21.54,6.297009,-1.069417,1.6168,6.1876,1550.1209,55.0121
3,94,1060,1061,1060,21.51,6.298556,-1.068958,1.6147,6.2083,1546.6976,54.6698
3,95,1054,1055,1054,21.63,6.292581,-1.06309,1.6339,5.8317,1556.5965,55.6597
3,96,1050,1051,1050,21.52,6.307535,-1.064682,1.6249,5.8489,1548.2049,54.8205
3,97,1056,1057,1056,21.31,6.306224,-1.056884,1.6156,5.975,1540.6299,54.063
3,98,1052,1053,1052,21.39,6.292107,-1.048503,1.6327,5.7688,1548.6117,54.8612
3,99,1049,1050,1049,21.35,6.28716,-1.04955,1.6265,5.9081,1542.4449,54.2445
3,100,1044,1045,1044,21.55,6.280704,-1.056904,1.6326,5.6279,1547.5539,54.7554
4,5,5262,5263,5262,27.75,1.952908,-0.694958,1.0791,9.4588,1209.017,20.9017
4,6,4816,4817,4816,27.49,2.096334,-0.723656,1.0984,11.0019,1248.5395,24.8539
4,7,4396,4397,4396,27.75,2.213252,-0.760452,1.1183,11.9765,1285.7326,28.5733
4,8,4097,4098,4097,27.92,2.293739,-0.780454,1.1393,11.3183,1320.9161,32.0916
4,9,3815,3816,3815,27.89,2.419648,-0.814029,1.1509,10.8541,1337.5527,33.7553
4,10,3609,3610,3609,27.46,2.519038,-0.830408,1.1492,9.7361,1324.0183,32.4018
4,11,3450,3451,3450,26.61,2.630971,-0.84439,1.1306,11.8561,1278.9257,27.8926
4,12,3276,3277,3276,26.37,2.738936,-0.855863,1.1463,10.1094,1302.0985,30.2099
4,13,3131,3132,3131,26.41,2.813579,-0.884796,1.1414,9.1429,1288.2597,28.826
4,14,2990,2991,2990,26.15,2.917044,-0.899243,1.1489,10.5191,1295.6004,29.56
4,15,2896,2897,2896,26.38,2.924119,-0.901737,1.162,10.0658,1311.524,31.1524
4,16,2806,2807,2806,26.16,2.930987,-0.906956,1.1448,11.8131,1272.1308,27.2131
4,17,2705,2706,2705,26.58,2.945744,-0.926201,1.1514,10.1352,1278.5555,27.8556
4,18,2646,2647,2646,26.08,3.0259,-0.924124,1.1551,8.8354,1280.2842,28.0284
4,19,2590,2591,2590,25.33,3.133835,-0.916585,1.1597,9.1016,1283.1197,28.312
4,20,2507,2507,2506,25.5,3.159539,-0.91104,1.187,8.3792,1318.0338,31.8034
4,21,2467,2467,2466,25.06,3.2304,-0.914915,1.1808,9.0086,1305.6248,30.5625
4,22,2415,2415,2414,24.73,3.326928,-0.91606,1.1933,9.4288,1321.6942,32.1694
4,23,2337,2337,2336,25.13,3.361506,-0.941788,1.1979,9.3982,1326.0168,32.6017
4,24,2263,2263,2262,25.64,3.380735,-0.950867,1.226,9.4231,1361.4683,36.1468
4,25,2208,2208,2207,25.65,3.429453,-0.968303,1.2216,8.8086,1352.0846,35.2085
4,26,2138,2139,2138,25.68,3.481,-0.981842,1.2249,8.5389,1350.9218,35.0922
4,27,2063,2064,2063,26.03,3.534038,-0.98607,1.2612,7.5938,1393.0355,39.3035
4,28,2021,2022,2021,25.43,3.658859,-0.984154,1.268,7.6926,1397.533,39.7533
4,29,1992,1993,1992,25.4,3.675106,-0.995645,1.2569,8.0861,1380.0747,38.0075
4,30,1935,1936,1935,25.68,3.742546,-1.018126,1.2705,7.0183,1395.9802,39.598
4,31,1898,1899,1898,25.4,3.807499,-1.013481,1.2788,6.8182,1400.125,40.0125
4,32,1864,1865,1864,25.43,3.836265,-1.009723,1.2956,5.8101,1414.8753,41.4875
4,33,1832,1833,1832,25.71,3.82183,-1.006982,1.3134,5.1443,1429.5795,42.958
4,34,1797,1798,1797,25.54,3.923626,-1.008662,1.3344,4.9015,1451.3545,45.1355
4,35,1770,1771,1770,25.48,3.967857,-1.00976,1.3436,5.4775,1457.6298,45.763
4,36,1750,1751,1750,25.03,4.038221,-0.998297,1.3504,5.8921,1458.9745,45.8975
4,37,1710,1711,1710,24.85,4.170431,-1.002698,1.3756,5.7371,1483.9665,48.3966
4,38,1689,1690,1689,24.93,4.167658,-1.010435,1.3695,6.0747,1473.3523,47.3352
4,39,1653,1654,1653,24.8,4.239177,-1.027209,1.3612,6.0251,1461.2414,46.1241
4,40,1617,1618,1617,25.29,4.225661,-1.040732,1.3747,5.9578,1471.0913,47.1091
4,41,1589,1590,1589,25.61,4.242659,-1.058053,1.3807,5.7101,1476.1439,47.6144
4,42,1553,1554,1553,26.14,4.241897,-1.075165,1.3965,5.7312,1488.9955,48.8995
4,43,1532,1533,1532,26.31,4.229564,-1.081714,1.3957,5.8868,1483.2588,48.3259
4,44,1511,1512,1511,26.01,4.310737,-1.086324,1.3949,5.8345,1479.6097,47.961
4,45,1492,1493,1492,25.74,4.441924,-1.083799,1.4204,5.3424,1504.8496,50.485
4,46,1468,1469,1468,25.89,4.467355,-1.104489,1.4127,5.7084,1495.9105,49.591
4,47,1443,1444,1443,25.85,4.523903,-1.107518,1.4239,5.4282,1502.3711,50.2371
4,48,1440,1441,1440,25.56,4.57085,-1.101901,1.424,5.5472,1500.8346,50.0835
4,49,1427,1428,1427,25.02,4.700399,-1.098455,1.4277,5.4966,1502.6952,50.2695
4,50,1407,1408,1407,24.66,4.846594,-1.103222,1.4381,5.4778,1512.3522,51.2352
4,51,1383,1384,1383,24.66,4.897977,-1.105649,1.4497,5.1421,1518.124,51.8124
4,52,1369,1370,1369,24.54,4.951056,-1.107864,1.4536,5.197,1519.1308,51.9131
4,53,1360,1361,1360,24.41,4.993301,-1.103058,1.462,5.1705,1523.8318,52.3832
4,54,1333,1334,1333,24.23,5.101654,-1.107013,1.4738,5.4896,1529.7508,52.9751
4,55,1318,1319,1318,23.75,5.23998,-1.115438,1.4631,5.8823,1519.0982,51.9098
4,56,1317,1318,1317,23.08,5.367857,-1.115411,1.4442,6.0427,1501.9169,50.1917
4,57,1298,1299,1298,22.96,5.471523,-1.117635,1.4589,6.3017,1512.8785,51.2878
4,58,1278,1279,1278,23.16,5.514726,-1.127606,1.4742,6.4049,1525.0502,52.505
4,59,1254,1255,1254,23.52,5.533658,-1.136329,1.498,5.6177,1542.6895,54.2689
4,60,1261,1262,1261,23.24,5.522284,-1.12157,1.4903,5.5509,1532.349,53.2349
4,61,1253,1254,1253,23.22,5.537615,-1.115025,1.5023,5.2769,1538.7914,53.8791
4,62,1228,1229,1228,23.29,5.61162,-1.122064,1.5184,5.2946,1547.9387,54.7939
4,63,1222,1223,1222,23.32,5.606819,-1.121075,1.5212,5.3861,1547.4957,54.7496
4,64,1209,1210,1209,23.08,5.729531,-1.107089,1.5526,5.1448,1568.9459,56.8946
4,65,1194,1195,1194,22.78,5.824666,-1.117915,1.5371,5.3075,1553.5912,55.3591
4,66,1183,1184,1183,22.91,5.84992,-1.13765,1.528,5.6634,1547.7916,54.7792
4,67,1171,1172,1171,22.72,5.924963,-1.122414,1.5515,5.6063,1560.2555,56.0256
4,68,1150,1151,1150,22.78,5.992938,-1.141062,1.5496,5.7211,1556.8865,55.6887
4,69,1142,1143,1142,23.03,5.948099,-1.138329,1.5634,5.0546,1563.7588,56.3759
4,70,1122,1123,1122,23.35,5.934689,-1.134083,1.5942,5.2302,1579.5769,57.9577
4,71,1114,1115,1114,23.61,5.886757,-1.142259,1.5927,5.4495,1576.1546,57.6155
4,72,1103,1104,1103,23.48,5.920649,-1.134193,1.6019,5.3985,1576.1893,57.6189
4,73,1098,1099,1098,23.41,5.924447,-1.127378,1.6059,5.1544,1574.4579,57.4458
4,74,1094,1095,1094,23.77,5.853382,-1.122369,1.6258,5.2065,1585.8236,58.5824
4,75,1088,1089,1088,23.44,5.932696,-1.107784,1.6394,5.1209,1590.0535,59.0053
4,76,1070,1071,1070,23.46,6.000481,-1.111213,1.6549,5.1014,1596.0373,59.6037
4,77,1058,1059,1058,23.44,6.072374,-1.119935,1.6601,5.1938,1598.8013,59.8801
4,78,1046,1047,1046,23.42,6.092686,-1.133531,1.644,5.5532,1584.7498,58.475
4,79,1035,1036,1035,23.77,6.055386,-1.141293,1.6543,5.4405,1589.1451,58.9145
4,80,1017,1018,1017,23.8,6.118804,-1.154544,1.6549,5.3383,1585.9787,58.5979
4,81,996,997,996,24.2,6.102589,-1.164818,1.6723,5.2427,1591.2861,59.1286
4,82,986,987,986,24.54,6.03228,-1.167857,1.6801,5.3982,1590.9259,59.0926
4,83,965,966,965,24.66,6.138968,-1.174458,1.7112,5.2751,1607.2434,60.7243
4,84,960,961,960,24.48,6.211824,-1.18141,1.7043,5.3055,1603.2561,60.3256
4,85,948,949,948,24.05,6.360502,-1.190179,1.6923,5.46,1593.2656,59.3266
4,86,946,947,946,24.1,6.306633,-1.189363,1.6838,5.6391,1583.9499,58.395
4,87,949,950,949,23.71,6.332129,-1.167555,1.6855,5.6239,1579.4189,57.9419
4,88,942,943,942,23.78,6.346115,-1.180493,1.6771,5.7116,1573.9357,57.3936
4,89,945,946,945,23.49,6.389872,-1.202424,1.6317,5.9928,1549.1993,54.9199
4,90,936,937,936,23.82,6.287653,-1.195766,1.6446,5.9553,1549.5654,54.9565
4,91,940,941,940,23.3,6.389188,-1.185977,1.6364,5.8824,1544.1426,54.4143
4,92,936,937,936,23.4,6.37966,-1.180678,1.6504,5.6115,1550.5997,55.06
4,93,932,933,932,23.18,6.418422,-1.180779,1.6398,5.5856,1540.9417,54.0942
4,94,933,934,933,23.04,6.449227,-1.17869,1.6384,5.7767,1540.2843,54.0284
4,95,936,937,936,22.65,6.509353,-1.169795,1.6294,5.5862,1533.0511,53.3051
4,96,925,926,925,22.7,6.558293,-1.170998,1.6449,5.2569,1539.9777,53.9978
4,97,918,919,918,22.66,6.576319,-1.164711,1.6541,5.2482,1540.9295,54.093
4,98,906,907,906,22.63,6.68359,-1.178312,1.6588,5.5426,1544.1389,54.4139
4,99,912,913,912,22.37,6.678679,-1.177124,1.6348,5.6921,1529.0465,52.9046
4,100,906,907,906,22.41,6.66868,-1.176257,1.6371,5.5864,1526.8335,52.6834
5,6,4262,4263,4262,27.8,2.262273,-0.781264,1.1159,12.3395,1278.4056,27.8406
5,7,3927,3928,3927,28.55,2.313439,-0.817953,1.1311,11.2713,1300.6418,30.0642
5,8,3623,3624,3623,28.26,2.472354,-0.853525,1.1421,10.6586,1315.0853,31.5085
5,9,3416,3417,3416,27.2,2.62497,-0.867049,1.1318,10.8169,1283.9803,28.398
5,10,3255,3256,3255,27.47,2.683639,-0.886826,1.1458,10.458,1305.3767,30.5377
5,11,3065,3066,3065,27.18,2.817126,-0.905245,1.1614,9.9336,1326.1588,32.6159
5,12,2918,2919,2918,27.0,2.91417,-0.935048,1.153,8.7655,1304.7146,30.4715
5,13,2804,2805,2804,27.18,2.940809,-0.940727,1.1665,9.7919,1319.9313,31.9931
5,14,2693,2694,2693,27.33,2.951771,-0.959957,1.1564,10.4159,1293.8679,29.3868
5,15,2597,2598,2597,27.15,3.021532,-0.963504,1.1685,9.7156,1307.2309,30.7231
5,16,2510,2511,2510,26.93,3.090688,-0.976658,1.1664,8.9475,1298.1147,29.8115
5,17,2438,2439,2438,26.58,3.169395,-0.971412,1.1811,9.345,1314.9414,31.4941
5,18,2377,2378,2377,26.42,3.205434,-0.972146,1.1839,9.1571,1312.7284,31.2728
5,19,2305,2306,2305,26.72,3.241871,-0.971943,1.2165,8.359,1355.3809,35.5381
5,20,2256,2256,2255,26.25,3.313411,-0.979632,1.204,8.5549,1332.4114,33.2411
5,21,2180,2180,2179,26.53,3.325492,-0.996245,1.2051,8.6828,1327.1457,32.7146
5,22,2114,2114,2113,26.98,3.370263,-0.997737,1.2478,7.2334,1381.5416,38.1542
5,23,2090,2090,2089,26.38,3.438876,-0.996102,1.2368,7.0252,1362.8159,36.2816
5,24,2022,2022,2021,25.98,3.587197,-1.002173,1.2561,5.7936,1384.0277,38.4028
5,25,1954,1954,1953,26.01,3.664206,-1.008329,1.2775,6.0026,1404.3817,40.4382
5,26,1912,1912,1911,25.9,3.723335,-1.025423,1.2693,6.5993,1391.0514,39.1051
5,27,1877,1878,1877,26.0,3.74005,-1.039004,1.2647,6.2274,1381.9681,38.1968
5,28,1837,1838,1837,25.97,3.793151,-1.041186,1.2778,6.173,1393.3196,39.332
5,29,1794,1795,1794,25.92,3.884606,-1.052809,1.291,5.758,1407.1588,40.7159
5,30,1744,1745,1744,26.66,3.856688,-1.06293,1.3191,5.7571,1433.8725,43.3873
5,31,1714,1715,1714,26.14,3.951343,-1.064802,1.3132,5.6422,1422.1628,42.2163
5,32,1683,1684,1683,26.2,3.987529,-1.071682,1.3212,6.3575,1427.4708,42.7471
5,33,1656,1657,1656,25.97,4.059285,-1.065513,1.3362,6.5691,1439.1729,43.9173
5,34,1626,1627,1626,25.71,4.137692,-1.086832,1.3174,7.064,1416.6628,41.6663
5,35,1599,1600,1599,25.45,4.233324,-1.083731,1.3338,6.4531,1431.155,43.1155
5,36,1574,1575,1574,25.6,4.302173,-1.092517,1.3552,5.8755,1454.4381,45.4438
5,37,1544,1545,1544,25.97,4.293033,-1.088961,1.3831,5.617,1476.8243,47.6824
5,38,1518,1519,1518,26.15,4.323692,-1.099576,1.3926,5.347,1483.881,48.3881
5,39,1477,1478,1477,26.61,4.352703,-1.12918,1.3975,5.1821,1486.581,48.6581
5,40,1453,1454,1453,26.43,4.433351,-1.132965,1.4056,5.1087,1491.2675,49.1268
5,41,1428,1429,1428,26.61,4.478831,-1.153913,1.4074,5.3042,1492.655,49.2655
5,42,1400,1401,1400,26.21,4.611201,-1.159408,1.413,5.2269,1494.6427,49.4643
5,43,1386,1387,1386,26.26,4.631447,-1.156091,1.4268,5.4986,1504.3213,50.4321
5,44,1359,1360,1359,26.71,4.600111,-1.164115,1.4402,5.0843,1510.3821,51.0382
5,45,1330,1331,1330,26.84,4.687444,-1.186689,1.4493,5.1562,1518.769,51.8769
5,46,1323,1324,1323,26.23,4.806287,-1.186066,1.4407,5.5899,1510.1808,51.0181
5,47,1310,1311,1310,26.34,4.800319,-1.187247,1.4455,5.5197,1510.4166,51.0417
5,48,1300,1301,1300,25.92,4.917105,-1.18177,1.4561,5.675,1519.0196,51.902
5,49,1272,1273,1272,26.02,5.008027,-1.202878,1.4645,5.6972,1525.7493,52.5749
5,50,1249,1250,1249,25.78,5.143308,-1.210128,1.4763,5.4869,1534.3568,53.4357
5,51,1242,1243,1242,25.28,5.260321,-1.209762,1.4713,6.0885,1529.0818,52.9082
5,52,1224,1225,1224,25.33,5.326728,-1.21156,1.4912,5.6762,1543.9197,54.392
5,53,1221,1222,1221,24.98,5.33756,-1.19584,1.4862,5.9497,1532.5665,53.2566
5,54,1203,1204,1203,24.94,5.422921,-1.211793,1.4868,5.6293,1532.6277,53.2628
5,55,1187,1188,1187,24.85,5.492183,-1.215762,1.494,5.6812,1535.7339,53.5734
5,56,1172,1173,1172,25.0,5.473889,-1.225206,1.4892,5.7274,1526.8931,52.6893
5,57,1159,1160,1159,24.76,5.574718,-1.22652,1.4959,5.8954,1530.4187,53.0419
5,58,1162,1163,1162,24.7,5.598769,-1.215136,1.5113,5.6325,1543.6028,54.3603
5,59,1153,1154,1153,24.54,5.665423,-1.22588,1.5033,5.699,1536.7995,53.68
5,60,1137,1138,1137,24.63,5.707144,-1.229481,1.5166,5.6295,1544.3354,54.4335
5,61,1115,1116,1115,24.84,5.761112,-1.222068,1.5583,5.2781,1571.7351,57.1735
5,62,1094,1095,1094,25.05,5.786595,-1.225605,1.5776,5.1862,1580.5307,58.0531
5,63,1088,1089,1088,25.09,5.768607,-1.232826,1.5674,5.3127,1570.0765,57.0077
5,64,1077,1078,1077,25.07,5.779198,-1.240975,1.5581,5.2962,1558.9167,55.8917
5,65,1062,1063,1062,24.29,6.041312,-1.22528,1.5822,5.2036,1573.5332,57.3533
5,66,1045,1046,1045,24.21,6.131357,-1.232904,1.5886,5.2511,1574.7736,57.4774
5,67,1032,1033,1032,24.32,6.124521,-1.248152,1.577,5.4172,1562.4479,56.2448
5,68,1021,1022,1021,24.39,6.151746,-1.240476,1.5995,5.5926,1574.1374,57.4137
5,69,1019,1020,1019,24.14,6.194627,-1.237185,1.5934,5.5166,1567.5345,56.7534
5,70,1021,1022,1021,23.9,6.202329,-1.22157,1.5944,5.4355,1564.2084,56.4208
5,71,1010,1011,1010,24.06,6.194887,-1.221329,1.607,5.4744,1568.5979,56.8598
5,72,988,989,988,24.6,6.174817,-1.241522,1.6223,5.3106,1575.5469,57.5547
5,73,978,979,978,24.74,6.194368,-1.244518,1.6366,5.2544,1583.0719,58.3072
5,74,972,973,972,25.0,6.106102,-1.234712,1.6485,5.3547,1583.6775,58.3678
5,75,963,964,963,24.61,6.252344,-1.212598,1.6832,5.5492,1601.4597,60.146
5,76,952,953,952,24.79,6.242319,-1.221755,1.6841,5.6615,1598.411,59.8411
5,77,951,952,951,24.5,6.300982,-1.213386,1.6852,5.5319,1596.918,59.6918
5,78,945,946,945,24.34,6.370138,-1.216975,1.6838,5.3132,1594.9946,59.4995
5,79,923,924,923,24.7,6.387238,-1.229537,1.7042,5.1843,1601.7618,60.1762
5,80,918,919,918,24.95,6.347399,-1.233095,1.7109,5.1492,1603.952,60.3952
5,81,908,909,908,25.33,6.275849,-1.234971,1.7239,5.0752,1606.1353,60.6135
5,82,901,902,901,24.86,6.422204,-1.243901,1.7083,5.1323,1596.4526,59.6453
5,83,894,895,894,24.72,6.432963,-1.241991,1.7009,5.2943,1585.8248,58.5825
5,84,889,890,889,24.52,6.467122,-1.23292,1.7042,5.5361,1582.5433,58.2543
5,85,877,878,877,24.29,6.576704,-1.239427,1.7022,5.4314,1577.8587,57.7859
5,86,871,872,871,24.23,6.634846,-1.25042,1.6963,5.1828,1574.6757,57.4676
5,87,871,872,871,24.23,6.627266,-1.250524,1.6943,5.1727,1573.007,57.3007
5,88,868,869,868,24.08,6.641903,-1.252359,1.682,5.1388,1562.8531,56.2853
5,89,864,865,864,23.96,6.683041,-1.252794,1.6807,5.0063,1560.304,56.0304
5,90,856,857,856,23.95,6.688461,-1.261262,1.6699,5.0929,1550.0529,55.0053
5,91,849,850,849,24.03,6.70441,-1.281309,1.6549,5.183,1541.2552,54.1255
5,92,851,852,851,24.09,6.67672,-1.273979,1.6631,5.2442,1545.7372,54.5737
5,93,846,847,846,24.0,6.730129,-1.270951,1.6718,5.3873,1548.9944,54.8994
5,94,842,843,842,23.99,6.723459,-1.266262,1.6759,5.6085,1547.731,54.7731
5,95,836,837,836,23.8,6.723845,-1.27423,1.6485,6.1312,1526.3607,52.6361
5,96,827,828,827,23.82,6.752524,-1.291249,1.6352,6.1784,1516.7605,51.676
5,97,826,827,826,23.73,6.747619,-1.290497,1.6267,6.2099,1509.5205,50.952
5,98,824,825,824,23.67,6.79206,-1.284297,1.6395,6.2182,1516.6289,51.6629
5,99,828,829,828,23.43,6.817286,-1.270355,1.6421,6.1764,1517.1487,51.7149
5,100,824,825,824,23.42,6.846047,-1.28557,1.6288,6.3313,1510.0925,51.0092
6,7,3542,3543,3542,28.32,2.504249,-0.868538,1.1399,10.0628,1308.2806,30.8281
6,8,3314,3315,3314,27.64,2.635794,-0.888095,1.1342,10.7336,1285.6244,28.5624
6,9,3117,3118,3117,27.62,2.760402,-0.915037,1.1513,10.564,1312.3829,31.2383
6,10,2941,2942,2941,27.68,2.851961,-0.947099,1.1524,9.766,1307.0164,30.7016
6,11,2798,2799,2798,27.52,2.939788,-0.965293,1.1563,9.2679,1306.0229,30.6023
6,12,2684,2685,2684,27.83,2.942347,-0.979159,1.1589,9.4688,1301.3032,30.1303
6,13,2546,2547,2546,27.93,3.018621,-0.984635,1.1879,8.5781,1339.4345,33.9435
6,14,2468,2469,2468,27.55,3.081749,-0.997811,1.1746,9.0676,1311.5023,31.1502
6,15,2372,2373,2372,27.4,3.17259,-1.007617,1.1885,8.8129,1327.0675,32.7067
6,16,2305,2306,2305,27.46,3.208962,-1.013416,1.1988,8.748,1336.8421,33.6842
6,17,2227,2228,2227,27.53,3.228459,-1.019015,1.2033,8.9305,1334.3547,33.4355
6,18,2148,2148,2147,27.06,3.361013,-1.025215,1.2163,8.9636,1347.2623,34.7262
6,19,2091,2091,2090,27.51,3.344723,-1.026849,1.2363,8.0242,1367.5386,36.7539
6,20,2032,2032,2031,27.92,3.380303,-1.041266,1.2573,6.415,1392.218,39.2218
6,21,1972,1972,1971,27.65,3.468003,-1.051673,1.2603,6.4792,1390.3757,39.0376
6,22,1936,1936,1935,26.82,3.601699,-1.050624,1.2565,6.554,1381.5988,38.1599
6,23,1880,1880,1879,26.61,3.71174,-1.052588,1.2786,6.3156,1404.3516,40.4352
6,24,1829,1829,1828,26.75,3.746027,-1.066907,1.2822,6.0291,1403.2182,40.3218
6,25,1794,1794,1793,26.83,3.774449,-1.084897,1.2755,5.9152,1392.1255,39.2126
6,26,1751,1751,1750,26.91,3.820848,-1.088594,1.2925,5.5484,1407.3074,40.7307
6,27,1716,1716,1715,27.0,3.874946,-1.099891,1.3028,5.7248,1417.0364,41.7036
6,28,1682,1683,1682,27.05,3.863237,-1.087361,1.3175,6.0519,1423.5808,42.3581
6,29,1652,1653,1652,26.76,3.964495,-1.105252,1.3103,6.3603,1414.9519,41.4952
6,30,1627,1628,1627,26.43,4.053743,-1.101248,1.3223,6.6227,1424.9161,42.4916
6,31,1578,1579,1578,26.55,4.115994,-1.121035,1.3274,7.0061,1425.3217,42.5322
6,32,1550,1551,1550,26.19,4.246625,-1.123933,1.3409,6.8476,1438.3506,43.8351
6,33,1515,1516,1515,26.34,4.302656,-1.126186,1.366,6.6841,1459.9356,45.9936
6,34,1477,1478,1477,26.74,4.280387,-1.143724,1.3663,6.3764,1453.2439,45.3244
6,35,1448,1449,1448,26.86,4.394791,-1.144853,1.4101,5.6847,1497.1744,49.7174
6,36,1434,1435,1434,26.64,4.438934,-1.142137,1.4113,5.5967,1494.1443,49.4144
6,37,1408,1409,1408,26.56,4.555851,-1.166325,1.4129,5.9543,1497.9081,49.7908
6,38,1379,1380,1379,26.61,4.59722,-1.191114,1.3997,5.5603,1481.7723,48.1772
6,39,1362,1363,1362,26.73,4.650612,-1.189314,1.4262,5.3392,1505.8876,50.5888
6,40,1336,1337,1336,26.57,4.733829,-1.195128,1.4334,5.4072,1508.0886,50.8089
6,41,1318,1319,1318,26.86,4.724081,-1.21471,1.4281,5.4821,1501.3443,50.1344
6,42,1282,1283,1282,26.83,4.867837,-1.242381,1.4369,5.4889,1509.1823,50.9182
6,43,1275,1276,1275,26.2,4.999608,-1.238424,1.4329,5.3039,1504.5119,50.4512
6,44,1224,1225,1224,26.8,5.061117,-1.273869,1.4544,5.5275,1518.6596,51.866
6,45,1220,1221,1220,26.97,5.04176,-1.275729,1.4593,5.34,1522.0646,52.2065
6,46,1217,1218,1217,26.71,5.060764,-1.271071,1.4507,5.3466,1510.9533,51.0953
6,47,1195,1196,1195,26.95,5.069771,-1.288816,1.4509,5.6502,1507.3298,50.733
6,48,1190,1191,1190,26.64,5.12142,-1.276743,1.4566,5.62,1508.894,50.8894
6,49,1176,1177,1176,26.11,5.303786,-1.273733,1.471,5.7748,1521.3884,52.1388
6,50,1163,1164,1163,26.05,5.344657,-1.280003,1.4711,5.8895,1518.6282,51.8628
6,51,1149,1150,1149,25.76,5.423501,-1.277109,1.4736,5.4508,1515.9821,51.5982
6,52,1141,1142,1141,25.68,5.435613,-1.279435,1.4679,5.8802,1507.6734,50.7673
6,53,1128,1129,1128,25.8,5.493559,-1.302394,1.4665,6.1654,1508.5218,50.8522
6,54,1108,1109,1108,25.45,5.681063,-1.285862,1.5084,6.0595,1539.9375,53.9937
6,55,1096,1097,1096,25.55,5.684885,-1.295204,1.5061,6.2799,1534.881,53.4881
6,56,1089,1090,1089,24.61,5.920045,-1.291435,1.4964,6.024,1526.3041,52.6304
6,57,1079,1080,1079,24.56,5.959933,-1.287185,1.5074,6.1831,1531.6133,53.1613
6,58,1064,1065,1064,24.53,6.023646,-1.293272,1.5139,6.0765,1533.6742,53.3674
6,59,1046,1047,1046,24.47,6.106737,-1.300083,1.5221,6.1451,1536.2591,53.6259
6,60,1037,1038,1037,24.59,6.112651,-1.293552,1.5409,6.0317,1547.1685,54.7169
6,61,1024,1025,1024,24.71,6.140947,-1.293965,1.5573,5.7582,1556.0125,55.6012
6,62,1001,1002,1001,24.58,6.2696,-1.317784,1.5502,5.7496,1547.3948,54.7395
6,63,994,995,994,24.75,6.256577,-1.303907,1.5781,5.7504,1563.7952,56.3795
6,64,988,989,988,24.9,6.254162,-1.304744,1.5892,5.4998,1570.4036,57.0404
6,65,968,969,968,25.21,6.2176,-1.32094,1.5863,5.8755,1560.7338,56.0734
6,66,962,963,962,25.16,6.253418,-1.303532,1.6124,5.6428,1574.7838,57.4784
6,67,954,955,954,25.37,6.220844,-1.285723,1.6445,5.2524,1590.0094,59.0009
6,68,957,958,957,25.6,6.09875,-1.281504,1.6376,5.057,1581.763,58.1763
6,69,943,944,943,25.45,6.20624,-1.290852,1.6414,4.7951,1582.0288,58.2029
6,70,934,935,934,25.37,6.272195,-1.294686,1.6473,4.7307,1584.1141,58.4114
6,71,921,922,921,25.73,6.225755,-1.29811,1.6618,4.7422,1587.5965,58.7597
6,72,910,911,910,25.49,6.341447,-1.303041,1.6653,4.6486,1587.7537,58.7754
6,73,908,909,908,25.11,6.433696,-1.298715,1.661,4.7933,1583.7564,58.3756
6,74,902,903,902,25.5,6.351161,-1.303928,1.6671,4.8858,1584.5277,58.4528
6,75,902,903,902,25.5,6.327081,-1.29538,1.6717,4.8147,1584.7331,58.4733
6,76,891,892,891,25.36,6.441566,-1.292104,1.6943,4.6746,1596.5448,59.6545
6,77,885,886,885,25.31,6.449701,-1.292968,1.6904,4.9665,1590.0816,59.0082
6,78,868,869,868,25.69,6.427082,-1.319449,1.6841,4.8848,1582.1945,58.2195
6,79,855,856,855,25.73,6.51266,-1.321051,1.708,4.8893,1593.9181,59.3918
6,80,842,843,842,25.53,6.618316,-1.307496,1.7357,4.8379,1603.1382,60.3138
6,81,828,829,828,25.72,6.581918,-1.323511,1.7224,4.9895,1587.9892,58.7989
6,82,830,831,830,24.94,6.727161,-1.310999,1.705,5.1647,1575.7698,57.577
6,83,819,820,819,24.91,6.790018,-1.308591,1.7212,4.8694,1580.3804,58.038
6,84,811,812,811,24.41,6.964128,-1.300655,1.7295,4.8925,1581.5958,58.1596
6,85,806,807,806,24.07,7.092556,-1.314146,1.7108,4.8723,1571.6986,57.1699
6,86,795,796,795,24.15,7.173357,-1.32699,1.7212,4.8474,1577.1096,57.711
6,87,793,794,793,24.46,7.034811,-1.318183,1.7284,4.7924,1575.1617,57.5162
6,88,790,791,790,24.3,7.051138,-1.314534,1.7222,5.1577,1567.7274,56.7727
6,89,795,796,795,24.28,7.002114,-1.315827,1.706,5.434,1559.2803,55.928
6,90,785,786,785,24.71,6.917703,-1.337324,1.698,5.8286,1551.6758,55.1676
6,91,787,788,787,24.78,6.836754,-1.360695,1.655,6.3852,1527.6355,52.7636
6,92,782,783,782,24.68,6.877052,-1.35163,1.6672,6.2582,1531.1609,53.1161
6,93,771,772,771,24.9,6.899583,-1.362856,1.6788,6.1708,1535.6265,53.5626
6,94,762,763,762,25.2,6.898667,-1.370487,1.6956,5.6835,1543.3663,54.3366
6,95,762,763,762,25.2,6.90645,-1.374334,1.6927,5.7995,1542.6679,54.2668
6,96,769,770,769,24.84,6.954806,-1.364057,1.6848,5.7913,1539.9429,53.9943
6,97,760,761,760,24.61,7.072834,-1.379417,1.6733,5.8661,1532.2138,53.2214
6,98,755,756,755,24.5,7.133345,-1.375899,1.6827,5.7271,1535.4065,53.5407
